date,product with quantity,price
10-03-2015,Banjaras Multani (Aloevera) 100G,Rs.50.00
10-03-2015,Banjaras Multani (Cucumber) 100g,Rs.35.00
10-03-2015,Banjaras Multani (Papaya) 100g,Rs.50.00
10-03-2015,Banjaras Multani (Rose) 100g,Rs.35.00
10-03-2015,Banjaras Multani (Saffron) 100g,Rs.50.00
10-03-2015,Banjaras Multani (Sandal) 100g,Rs.35.00
10-03-2015,Banjaras Multani Matti 100g,Rs.25.00
10-03-2015,Banjaras Neem Face Pack 100g,Rs.85.00
10-03-2015,Banjaras Neem Face Wash 100ml,Rs.80.00
10-03-2015,Banjaras Olive Scrub Gel  175g,Rs.150.00
10-03-2015,Banjaras Orange Face Pack 100g,Rs.85.00
10-03-2015,Banjaras Orange Honey Gel 100g,Rs.90.00
10-03-2015,Banjaras Papaya Massage Cream 50g,Rs.140.00
10-03-2015,Banjaras Saffron Face Pack 100g,Rs.95.00
10-03-2015,Banjaras Saffron Face Wash  100ml,Rs.100.00
10-03-2015,Banjaras Saffron Gel 100g,Rs.100.00
10-03-2015,"Himalaya Protein Hair Cream - Chickpea, Wheatgerm & Amla 175ml",Rs.100.00
10-03-2015,Himalaya Refreshing Soap - Cucumber & Coconut 125g,Rs.40.00
10-03-2015,Himalaya Refreshing Soap - Cucumber & Coconut 75g ,Rs.30.00
10-03-2015,Himalaya Skin Toner - Lentil & Citrus Limon 100ml,Rs.80.00
10-03-2015,Himalaya Sunscreen Lotion - Protective SPF15 50ml,Rs.110.00
10-03-2015,Himalaya Toothpaste - Active Fresh Gel 100g,Rs.50.00
10-03-2015,Himalaya Toothpaste - Complete Care Gum Expert 100g,Rs.50.00
10-03-2015,Himalaya Toothpaste - Sensitive Gum Expert 40g,Rs.40.00
10-03-2015,Himalaya Toothpaste - Sensitive Gum Expert 100g,Rs.95.00
10-03-2015,Himalaya Toothpaste - Sparkling White Gum Expert 100g,Rs.55.00
10-03-2015,Fem - Gold Bleach 6.6g,Rs.36.00
10-03-2015,Fem Herbal Bleach 9g,Rs.26.00
10-03-2015,Fem Oxy Bleach 9g,Rs.34.00
10-03-2015,Fiama Di Wills Clear Spring Gel Bar 125g,Rs.58.00
10-03-2015,Fiama Di Wills Exotic Dream Gel Bar 125g,Rs.58.00
10-03-2015,Fiama Di Wills La Fantasia Gel Bar 125g,Rs.58.00
10-03-2015,Fiama Di Wills Men Energizing Sport Gel Bar 125g,Rs.58.00
10-03-2015,Fiama Di Wills Men Refreshing Pulse Gel Bar 125g,Rs.58.00
10-03-2015,Fiama Di Wills Mild Dew Gel Bar 125g,Rs.58.00
10-03-2015,Fiama Di Wills Pure Rio Splash Gel Bar 125g,Rs.58.00
10-03-2015,Fogg Body Spray - Napoleon Fragrance 120ml,Rs.180.00
10-03-2015,Franch Oil 50ml,Rs.70.00
10-03-2015,Franch Orthovin Liniment 30ml,Rs.65.00
10-03-2015,Garnier Color Naturals 2.6 1 Pcs,Rs.139.00
10-03-2015,Garnier Color Naturals 5.64 1 Pack,Rs.190.00
10-03-2015,Garnier Color Naturals 6.6 1 Pack,Rs.190.00
10-03-2015,Garnier Color Naturals Black 1 1 Pack,Rs.145.00
10-03-2015,Garnier Color Naturals Brown 4 1 Pack,Rs.155.00
10-03-2015,Garnier Color Naturals Dark Brown 3 1 Pack,Rs.155.00
10-03-2015,Garnier Color Naturals Light Brown 5 1 Pack,Rs.155.00
10-03-2015,Garnier Face Wash 50g,Rs.47.00
10-03-2015,Garnier Fair Miracle 15g,Rs.49.00
10-03-2015,Garnier Light - SPF15 18g,Rs.80.00
10-03-2015,Garnier Light Face Wash 50ml,Rs.78.00
10-03-2015,Garnier Light Night 40g,Rs.185.00
10-03-2015,Garnier Light Oil-Free 18ml,Rs.62.00
10-03-2015,Garnier Light Scrub 100g,Rs.150.00
10-03-2015,Garnier Men Oil Clear Face Wash  50g,Rs.85.00
10-03-2015,Garnier Men Power Light - SPF15 20g,Rs.85.00
10-03-2015,Garnier Men Power Light Face Wash 50g,Rs.74.00
10-03-2015,Garnier Pure Active Neem 50ml,Rs.40.00
10-03-2015,Garnier Pure Active Scrub 50ml,Rs.79.00
10-03-2015,Garnier Pure Active Wash 50ml,Rs.79.00
10-03-2015,Garnier Pure Exfoliating Face Wash 50ml,Rs.70.00
10-03-2015,Garnier Pure Pimple Control Pen 1 Pcs,Rs.99.00
10-03-2015,Garnier Sun Control - SPF5 50ml,Rs.140.00
10-03-2015,Garnier Sun Control Moisturiser - SPF20 1 Pc.,Rs.140.00
10-03-2015,Garnier White  18g,Rs.80.00
10-03-2015,Garnier White Face Wash 50ml,Rs.78.00
10-03-2015,Garnier White Night Cream 18g,Rs.105.00
10-03-2015,Krack Cream 25g,Rs.55.00
10-03-2015,Lacto Calamine Aloe Vera Hydration 60ml,Rs.101.00
10-03-2015,Lacto Calamine Aloe Vera Hydration 30ml,Rs.58.00
10-03-2015,Lacto Calamine Oil Control 30ml,Rs.55.00
10-03-2015,Lacto Calamine Renu 50g,Rs.799.00
