date,product with quantity,price
11-03-2015,Cloves/ Kirambu (50g),65.00
11-03-2015,Pro Nature Organic Clove (50g),171.00
11-03-2015,Saunf/ Fennel (100g),24.00
11-03-2015,Saunf/ Fennel (50g),12.00
11-03-2015,Pro Nature Organic Saunf/ Fennel (100g),43.00
11-03-2015,Tapovana Organic Fenugreek/ Methi (100g),19.00
11-03-2015,Shikakai Whole (1Kg),78.00
11-03-2015,Shikakai Whole (250g),19.00
11-03-2015,Shikakai Whole (500g),39.00
11-03-2015,Cardamom (100g),220.00
11-03-2015,Cardamom (20g),45.00
11-03-2015,Cardamom (50g),115.00
11-03-2015,Poppy Seeds (100g),68.00
11-03-2015,Poppy Seeds (50g),34.00
11-03-2015,Garlic (500g),100.00
11-03-2015,Garlic (250g),50.00
11-03-2015,Annai Tamarind (250g),43.00
11-03-2015,Annai Tamarind (500g),76.00
11-03-2015,Pro Nature Organic Tamarind (500g),113.00
11-03-2015,Cinnamon Sticks/ Pattai (20g),24.00
11-03-2015,Cinnamon Sticks/ Pattai (50g),60.00
11-03-2015,Cinnamon Sticks/ Pattai (100g),120.00
11-03-2015,Pro Nature Organic Cinnamon Bark (50g),34.00
11-03-2015,Aachi Asafoetida Powder (50g),49.00
11-03-2015,Annai Compounded Asafoetida Powder (50g),48.00
11-03-2015,GD Asafoetida Powder (100g),107.00
11-03-2015,GD Asafoetida Powder (50g),53.00
11-03-2015,LG Asafoetida Powder (50g),58.00
11-03-2015,LG Compounded Asafoetida (50g),49.00
11-03-2015,LG Compounded Asafoetida Powder (200g),225.00
11-03-2015,Fenugreek/ Methi (100g),15.00
11-03-2015,Fenugreek/ Methi (200g),28.00
11-03-2015,Fenugreek/ Methi (50g),8.00
11-03-2015,Pro Nature Organic Fenugreek/ Methi (200g),44.00
11-03-2015,Aachi Turmeric Powder (100g),21.00
11-03-2015,Aachi Turmeric powder (50g),11.00
11-03-2015,Aashirvaad Turmeric Powder (50g),12.50
11-03-2015,Gopuram Turmeric Powder (50g),21.00
11-03-2015,Turmeric Finger (100g),24.00
11-03-2015,Turmeric Finger (50g),18.00
11-03-2015,MTR Turmeric Powder (100g),26.00
11-03-2015,Pro Nature Organic Turmeric Powder (100g),36.00
11-03-2015,Sakthi Turmeric Powder (100g),24.00
11-03-2015,Sakthi Turmeric Powder (200g),49.00
11-03-2015,Sakthi Turmeric Powder (50g),12.50
11-03-2015,Tapovana Organic Turmeric Powder (100g),44.00
11-03-2015,Aachi Dhaniya/ Coriander Powder (100g),37.00
11-03-2015,Aachi Dhaniya/ Coriander Powder (500g),185.00
11-03-2015,Aachi Dhaniya/ Coriander Powder (50g),18.00
11-03-2015,Dhaniya/ Coriander Whole (250g),41.00
11-03-2015,Dhaniya/ Coriander Whole Premium (250g),45.00
11-03-2015,Dhaniya/ Coriander Whole Premium (500g),85.00
11-03-2015,Dhaniya/ Coriander Whole (500g),82.00
11-03-2015,MTR Dhaniya/ Coriander Powder (100g),26.00
11-03-2015,Pro Nature Organic Dhaniya/ Coriander Powder (100g),43.00
