date,product with quantity,price
11-03-2015,Set Wet Wet Look Hair Styling Gel 50 gm,Rs. 50.00
11-03-2015,Park Avenue Chrome Hair Styling Gel 100 ml,Rs. 95.00
11-03-2015,Park Avenue Glacier Hair Styling Gel 100 ml,Rs. 95.00
11-03-2015,Park Avenue Neon Hair Styling Gel 100 ml,Rs. 95.00
11-03-2015,Dove Whitening Original Anti Perspirant Deodorant 169 ml,Rs. 185.00
11-03-2015,Dove Go Fresh Grapefruit & Lemongrass Deodorant 169 ml,Rs. 185.00
11-03-2015,Dove Clear Touch Anti White Marks anti-perspirant Deo 169 ml,Rs. 170.00
11-03-2015,Dove Whitening Silk Dry Antiperspirant Deodorant 169 ml,Rs. 170.00
11-03-2015,Yardley Jasmine Deodorant Body Spray 150 ml,Rs. 180.00
11-03-2015,Yardley London Red Roses Refreshing Deodorant 150 ml,Rs. 180.00
11-03-2015,Yardley London Sandalwood Refreshing Deodorant 150 ml,Rs. 180.00
11-03-2015,Yardley English Lavender Refreshing Deodorant 150 ml,Rs. 180.00
11-03-2015,Yardley London Morning Dew Refreshing Deodorant 150 ml,Rs. 180.00
11-03-2015,Yardley London Charming Princess Deodorant 150 ml,Rs. 180.00
11-03-2015,Yardley London Lily Of The Valley Deodorant 150 ml,Rs. 175.00
11-03-2015,Yardley London Lace Perfumed Deodorant 150 ml,Rs. 175.00
11-03-2015,Yardley London Secret Crush Refreshing Deodorant 150 ml,Rs. 175.00
11-03-2015,Nivea Whitening Sensitive Gentle Care Deodorant 150 ml,Rs. 199.00
11-03-2015,Nivea Whitening Floral Touch Deodorant 150 ml,Rs. 185.00
11-03-2015,Nivea Whitening Gentle Care 48H Fruity Touch Deodorant 150 ml,Rs. 185.00
11-03-2015,Nivea Fresh Natural Mist Fragrance of Rose & Jasmine Deodorant 150 ml,Rs. 180.00
11-03-2015,Nivea Pearl Beauty 48H Beautiful And Dry Skin Deodorant 150 ml,Rs. 180.00
11-03-2015,Nivea Fresh Natural 48H Ocean Extracts Deodorant 150 ml,Rs. 175.00
11-03-2015,Nivea Energy Fresh Cares 48H Lemon Grass Deodorant 150 ml,Rs. 175.00
11-03-2015,Nivea Pearl and Beauty 24H Deo Roll On 50 ml,Rs. 175.00
11-03-2015,Nivea Whitening Smooth Skin 48H Deo Roll On 50 ml,Rs. 175.00
11-03-2015,Eva Exotic Velvet Wisps Violet Swirls Deodorant 150 ml,Rs. 160.00
11-03-2015,Eva Exotic Spicy Twists Deodorant 150 ml,Rs. 160.00
11-03-2015,Eva Doll No Alcohol Skin Friendly Deodorant 125 ml,Rs. 130.00
11-03-2015,Ponds White Beauty Daily Facial Foam 20 gm,Rs. 30.00
11-03-2015,Himalaya Herbals Purifying Neem Face Scrub 50 gm,Rs. 70.00
11-03-2015,Himalaya Herbals Gentle Exfoliating Apricot Scrub 50 gm ,Rs. 70.00
11-03-2015,Garnier Skin Naturals Pure Active Scrub 100 gm,Rs. 150.00
11-03-2015,Ponds White Beauty Tan Removal Scrub Daily Gentle 100 gm,Rs. 160.00
11-03-2015,Ponds White Beauty Tan Removal Scrub 50 gm,Rs. 90.00
11-03-2015,Clean & Clear Blackhead Clearing Daily Scrub 80 gm,Rs. 110.00
11-03-2015,Clean & Clear Blackhead Clearing Daily Scrub 40 gm,Rs. 55.00
11-03-2015,Everyuth Naturals Exfoliating Walnut Scrub 100 gm,Rs. 105.00
11-03-2015,Everyuth Naturals Golden Glow Peel Off Mask 50 gm,Rs. 75.00
11-03-2015,Everyuth Naturals Fairness Peel Off Mask 50 gm,Rs. 75.00
11-03-2015,Everyuth Naturals Ultra Mild Apricot Scrub 50 gm,Rs. 70.00
11-03-2015,Everyuth Naturals Orange Peel Off Mask 50 gm,Rs. 70.00
11-03-2015,Biotique Sandalwood 50+ Sunscreen Ultra Soothing Face Lotion 210 ml,Rs. 280.00
11-03-2015,Biotique Sandalwood Face and Body Sun Lotion 120 ml,Rs. 209.00
11-03-2015,Biotique Aloe Vera Face and Body Sun Lotion 120 ml,Rs. 199.00
11-03-2015,Biotique Carrot 40+ Spy Sunscreen Ultra Soothing Face Lotion 120 ml,Rs. 199.00
11-03-2015,Biotique Cucumber Pore Tightening Toner With Himalaya Waters 120 ml,Rs. 149.00
11-03-2015,Biotique Carrot Face & Body Sun lotion 50 ml,Rs. 99.00
11-03-2015,Biotique Sandalwood 75+ Sunscreen Ultra Soothing Face Lotion 50 ml,Rs. 99.00
11-03-2015,Johnsons Buds 75 Stems/150 Swabs,Rs. 70.00
11-03-2015,Veet Hair Removal Cream Naturals With Papaya Extract 60 gm,Rs. 110.00
11-03-2015,Veet Hair Removal Cream Normal Skin Lotus Milk & Jasmine 60 gm,Rs. 99.00
11-03-2015,Veet Hair Removal Cream Sensitive Skin 60 gm,Rs. 99.00
11-03-2015,Veet Supreme Essence Hair Removal Cream 60 gm,Rs. 95.00
11-03-2015,Veet Hair Removal Cream Shea Butter & Lily Fragrance 60 gm,Rs. 95.00
11-03-2015,Veet Hair Removal Cream Naturals With Camellia Seed Oil 25 gm,Rs. 65.00
11-03-2015,Veet Hair Removal Naturals With Papaya Extract 250 gm,Rs. 60.00
11-03-2015,Veet Sensitive Skin Hair Removal Cream 25 gm,Rs. 55.00
11-03-2015,Veet Hair Removal Cream Normal Skin Lotus Milk & Jasmine 25 gm,Rs. 55.00
11-03-2015,Veet Hair Removal Cream Dry Skin 25 gm,Rs. 52.00
11-03-2015,Veet Hair Removal Cream Essential Oils & Velvet Rose Fragrance 25 gm,Rs. 52.00
11-03-2015,Biotique Chlorophyll Oil Free Anti-Acne Gel & Post Hair Removal Soother 65 gm,Rs. 199.00
11-03-2015,Dove Essential Nourishment Body Lotion 400 ml,Rs. 299.00
11-03-2015,Dove Indulge Nourishment Body Lotion 250 ml,Rs. 250.00
11-03-2015,Dove Go Fresh Nourishment Body Lotion 250 ml,Rs. 200.00
11-03-2015,Himalaya Herbals Intensive Body Lotion 400 ml,Rs. 250.00
11-03-2015,Himalaya Herbals Nourishing Body Lotion For Normal Skin 400 ml,Rs. 220.00
11-03-2015,Himalaya Herbals Protecting Body Lotion 400 ml,Rs. 220.00
11-03-2015,Vaseline Healthy White Lotion 300 ml,Rs. 275.00
11-03-2015,Vaseline Healthy White Spf 24 Triple Lightening Lotion 300 ml,Rs. 240.00
11-03-2015,Vaseline Total Moisture Cocoa Glow Nourishing Lotion 300 ml,Rs. 220.00
11-03-2015,Vaseline Total Moisture Body Lotion 300 ml,Rs. 185.00
11-03-2015,Vaseline Healthy White Spf 24 Triple Lightening Lotion 100 ml,Rs. 110.00
11-03-2015,Pantene Total Damage Care Intensive Hair Mask 135 ml,Rs. 199.00
11-03-2015,Himalaya Herbals Gum Expert Complete Care Toothpaste 175 gm,Rs. 80.00
11-03-2015,Himalaya Herbals Sparkling White Gum Expert Toothpaste 100 gm,Rs. 55.00
11-03-2015,Himalaya Herbals Complete Care Gum Expert Toothpaste 100 gm,Rs. 50.00
11-03-2015,Himalaya Herbals Active Fresh Gel Gum Expert Toothpaste 100 gm,Rs. 50.00
11-03-2015,Colgate Total Advanced Health Toothpaste 2 X 140 gm. Rs 21 Off,Rs. 171.00
11-03-2015,Colgate Max Fresh Red Gel 150 gm X 2 + Toothbrush. Rs 16 Off,Rs. 164.00
11-03-2015,Colgate Anticavity Toothpaste 200 gm + 100 gm and Brush. Rs 16 off,Rs. 117.00
11-03-2015,Colgate Sensitive Pro Relief Anticavtity Toothpaste 70 gm,Rs. 105.00
11-03-2015,Colgate Total Advanced Whitening Toothpaste 180 gm,Rs. 105.00
11-03-2015,Colgate Visible White Sparkling Mint Toothpaste 100 gm,Rs. 99.00
11-03-2015,Colgate Sensitive Original Anticavity Toothpaste 80 gm,Rs. 95.00
11-03-2015,Colgate Active Salt Anticavity Toothpaste 200 gm,Rs. 86.00
11-03-2015,Colgate Herbal Anticavity Toothpaste 200 gm,Rs. 85.00
11-03-2015,Colgate Max Fresh Blue Gel Peppermint ice Toothpaste 150 gm,Rs. 84.00
11-03-2015,Colgate Visible White Whitening Toothpaste 100 gm,Rs. 84.00
11-03-2015,Colgate Maxfresh Red Gel Toothpaste 150 gm,Rs. 84.00
11-03-2015,Colgate Max Fresh Green Gel Citrus Blast Toothpaste 150 gm,Rs. 78.00
11-03-2015,Colgate Strong Teeth Toothpaste 200 gm. Extra 30 gm,Rs. 78.00
11-03-2015,Colgate Plax Complete Care Alcohol Free Mouthwash 250 ml,Rs. 115.00
11-03-2015,Colgate Plax Fresh Tea Alcohol Free Mouthwash 250 ml,Rs. 115.00
11-03-2015,Colgate Plax Freshmint Alcohol Free Mouthwash 250 ml,Rs. 105.00
11-03-2015,Listerine Cavity Fighter Anticavity Fluoride Mouthwash 80 ml,Rs. 45.00
11-03-2015,Listerine Original Mouthwash 80 ml,Rs. 40.00
11-03-2015,Listerine Cool Mint Mouthwash 80 ml,Rs. 40.00
11-03-2015,Dettol Cool Body Wash Shower Gel 250 ml,Rs. 105.00
11-03-2015,Lux Strawberry & Cream Soft & Smooth Shower Gel 125 ml,Rs. 62.00
11-03-2015,Dove Deeply Nourishing Body Wash Shower Gel 200 ml,Rs. 150.00
11-03-2015,Dove Go Fresh Body Wash Shower Gel 200 ml,Rs. 150.00
11-03-2015,Fiama Di Wills Men Energizing Sport Shower Gel 250 ml,Rs. 185.00
11-03-2015,Fiama Di Wills Men Refreshing Pulse Shower Gel 250 ml,Rs. 185.00
11-03-2015,Fiama Di Wills Men Invigorating Musk Shower Gel 250 ml,Rs. 185.00
11-03-2015,Fiama Di Wills Peach & Avocado Shower Gel 200 ml,Rs. 160.00
11-03-2015,Fiama Di Wills Patchouli& Macadamia Shower Gel 200 ml,Rs. 160.00
11-03-2015,Fiama Di Wills Men Aqua Night Enlivening Shower Gel 200 ml,Rs. 160.00
11-03-2015,Fiama Di Wills Couture Spa Shower Gel 200 ml,Rs. 160.00
11-03-2015,Fiama Di Wills Shower Gel Exfoliating Beads 200 ml,Rs. 160.00
11-03-2015,Nivea Men Muscle Relax Shower Gel 250 ml,Rs. 185.00
11-03-2015,Nivea Frangipani & Oil Shower Gel 250 ml,Rs. 185.00
11-03-2015,Nivea Lemon & Oil Shower Gel 250 ml,Rs. 185.00
11-03-2015,Nivea Water Lily & Oil Shower Gel 250 ml,Rs. 185.00
11-03-2015,Nivea Men Muscle Energy Shower Gel 250 ml,Rs. 165.00
11-03-2015,Nivea Men Vitality Fresh Shower Gel 250 ml,Rs. 165.00
11-03-2015,Nivea Coconut Shower Cream 250 ml,Rs. 165.00
11-03-2015,Nivea Care Shower Cream 250 ml,Rs. 165.00
11-03-2015,Biotique Apricot Refreshing Body Wash 100% Soap Free 190 ml,Rs. 180.00
11-03-2015,Biotique Honey Cream Rejuvenating Body Wash 210 ml,Rs. 180.00
11-03-2015,Palmolive Ayurituel Sandalwood Shower Gel 250 ml,Rs. 160.00
11-03-2015,Palmolive Ayurituel Lotus Flower Shower Gel 250 ml,Rs. 160.00
11-03-2015,Palmolive Thermal Spa Mineral Massage Shower Gel 250 ml,Rs. 145.00
11-03-2015,Pantene Pro V Smoothness & Life Conditioner 170 ml,Rs. 129.00
11-03-2015,Pantene Smoothness & Life Conditioner 75 ml,Rs. 64.00
11-03-2015,Sunsilk Lusciously Thick & Long Conditioner 90 ml,Rs. 56.00
11-03-2015,Sunsilk Hair Fall Solution Conditioner 80 ml,Rs. 56.00
11-03-2015,Sunsilk Dream Soft & Smooth Conditioner 90 ml,Rs. 56.00
11-03-2015,Johnsons Baby Shampoo 100 ml,Rs. 80.00
11-03-2015,Dabur Vatika Premium Naturals Black Shampoo 90 ml,Rs. 61.00
11-03-2015,Dabur Vatika Premium Naturals Henna & Olive Shampoo 90 ml,Rs. 58.00
11-03-2015,Dove Hair Therapy Dandruff Care Shampoo 340 ml,Rs. 275.00
11-03-2015,Dove Hair Therapy Hair Fall Rescue Shampoo 340 ml,Rs. 255.00
11-03-2015,Dove Hair Therapy Split end Rescue Shampoo 340 ml,Rs. 255.00
11-03-2015,Biotique Morning Lightening & Nourishing Lotion 120 ml,Rs. 199.00
11-03-2015,Johnsons Baby Soap 150gm,Rs. 68.00
11-03-2015,Dettol Cool Bar Soap 3 X 125 gm. Rs 5 Off,Rs. 112.00
11-03-2015,Dettol Cool Bar Soap 125 gm,Rs. 39.00
11-03-2015,Dettol Skin Care Bar Soap 125 gm,Rs. 39.00
11-03-2015,Dettol Original Bar Soap 125 gm,Rs. 37.00
11-03-2015,Dettol Original Bar Soap 75 gm. Rs 3 Off,Rs. 21.00
11-03-2015,Dettol Sandal Glow Bar Soap 75 gm,Rs. 24.00
11-03-2015,Mysore Sandal Pure Sandalwood Oil Bar Soap 75 gm,Rs. 32.00
11-03-2015,Lux Velvet Touch Bar Soap 100 gm X 3. Rs 2 Off,Rs. 73.00
11-03-2015,Lux Soft Touch Bar Soap 3 X 100 gm. Rs 2 Off,Rs. 73.00
11-03-2015,Lux International Creamy White Bar Soap 75 gm,Rs. 27.00
11-03-2015,Lux Sandal and Cream Bar Soap 100 gm,Rs. 25.00
11-03-2015,Lux Soft Touch With Silk Essence & Rose Water Bar Soap 54 gm,Rs. 10.00
11-03-2015,Lux Peach and Cream Bar Soap 30 gm,Rs. 5.00
11-03-2015,Medimix Glycerine and Lakshadi Oil Transparent Bar Soap 125 gm,Rs. 43.00
11-03-2015,Medimix Sandal Soap With Sandal and Eladi Oils 125 gm,Rs. 40.00
11-03-2015,Medimix Transparent Soap with Glycerine and Lakshadi Oil 125 gm,Rs. 40.00
11-03-2015,Medimix Clear Glycerine Bar Soap 100 gm,Rs. 40.00
11-03-2015,Medimix Clear Glycerine Deep Hydration Bar Soap 100 gm,Rs. 40.00
11-03-2015,Medimix Clear Glycerine Oil Balance Bar Soap 100 gm,Rs. 40.00
11-03-2015,Medimix Handmade Ayurvedic Soap With 18 Herbs 125 gm,Rs. 30.00
11-03-2015,Meera Herbal Anti Hairfall Hair Wash Paste 75 gm,Rs. 89.00
11-03-2015,Meera Herbal Hair Wash Powder 120 gm,Rs. 65.00
11-03-2015,Meera Herbal Hair Wash Powder 80 gm,Rs. 52.00
11-03-2015,V-Care Herbal Hair Wash & Conditioner 100 gm,Rs. 48.00
11-03-2015,Pantene Pro V Daily Moisture Repair Conditioner 175 ml,Rs. 149.00
11-03-2015,Pantene Pro V Fullness & Life Conditioner 170 ml,Rs. 139.00
11-03-2015,Pantene Pro V Hair Fall Control Conditioner 175 ml,Rs. 139.00
11-03-2015,Pantene Pro-V Hair Fall Control Conditioner 175 ml,Rs. 129.00
11-03-2015,Pantene Daily Moisture Repair Conditioner 75 ml,Rs. 75.00
11-03-2015,Pantene Pro V Silky Smooth Care Conditioner 80 ml,Rs. 69.00
11-03-2015,Pantene Pro-V Silky Smooth Care Conditioner 75 gm,Rs. 64.00
11-03-2015,L'OREAL PARiS 6 Oil Nourish Nourishing Conditioner 175 ml,Rs. 150.00
11-03-2015,L'OREAL PARiS Fall Repair 3X Anti Hair Fall Conditioner 180 gm,Rs. 150.00
11-03-2015,L'OREAL PARiS Total Repair 5 Conditioner 175 ml,Rs. 150.00
11-03-2015,L'OREAL PARiS Colour Protecting Conditioner 175 ml,Rs. 135.00
11-03-2015,L'OREAL PARiS Total Repair 5 Conditioner 90 gm,Rs. 80.00
11-03-2015,L'OREAL PARiS Colour Protect Protecting Conditioner 90 gm,Rs. 80.00
11-03-2015,L'OREAL PARiS Fall Repair 3X Anti-Hair Fall Conditioner 90 gm,Rs. 72.00
11-03-2015,Garnier Fructis Goodbye Damage Strengthening Conditioner 175 ml,Rs. 130.00
11-03-2015,Garnier Fructis Fall Fight Strengthening Conditioner 180 ml,Rs. 130.00
11-03-2015,Garnier Fructis Goodbye Damage Strengthening Conditioner 80 ml,Rs. 69.00
11-03-2015,Colgate Kids Age 2+ Gentle Soft-Toothbrush 1 number,Rs. 18.00
11-03-2015,Oral-B Pro-Health Toothbrush. Pack of 2. Rs 30 Off,Rs. 120.00
11-03-2015,Oral-B Plaque Removal Toothbrush-Medium. Pack of 2. Rs 20 Off,Rs. 110.00
11-03-2015,Colgate 360 Soft Toothbrush. Buy 2 Get 1 Free,Rs. 158.00
11-03-2015,Colgate 360 Soft-Toothbrush. Pack of 2. Rs 26 Off,Rs. 90.00
11-03-2015,Pepsodent Whitening Expert Soft Toothbrush,Rs. 59.00
11-03-2015,Pepsodent Gum Expert Soft Toothbrush,Rs. 46.00
11-03-2015,Sensodyne Ultra Sensitive Soft-Toothbrush. Free Buy 2 Get 1,Rs. 100.00
11-03-2015,Oral-B Superior Clean Soft-Toothbrush,Rs. 65.00
11-03-2015,Colgate Sensitive Ultra-Soft Toothbrush Pack of 2. Rs 21 Off,Rs. 69.00
11-03-2015,Colgate Sensitive Ultra Soft Toot Brush. Buy 2 Get 1 Free,Rs. 90.00
