date,product with quantity,price
10-03-2015,Fortune Mustard Oil 1Ltr,Rs.140.00
10-03-2015,Fortune Sunflower Oil 1Ltr,Rs.95.00
10-03-2015,MTR - Coriander Powder 100g,Rs.27.00
10-03-2015,Aachi Asafoetida - Solid 50g,Rs.49.25
10-03-2015,Aachi Asafoetida Powder 50g,Rs.49.25
10-03-2015,LG - Asafoetida (Solid) Carton 50g,Rs.54.00
10-03-2015,LG Powder - Asafoetida Bottle 50g,Rs.58.00
10-03-2015,Sakthi Pepper Powder 50g,Rs.93.00
10-03-2015,Catch Powder - Pepper Tin 100g,Rs.180.00
10-03-2015,MTR - Black Pepper Powder 100g,Rs.130.00
10-03-2015,MTR - Rasam Powder 100g,Rs.40.00
10-03-2015,Everest Powder - Black Pepper 50g,Rs.90.00
10-03-2015,Everest Powder - White Pepper 50g,Rs.118.00
10-03-2015,Everest Powder - White Pepper 100g,Rs.150.00
10-03-2015,Sakthi Cumin Powder 50g,Rs.22.50
10-03-2015,Everest Powder - Dry Mango 100g,Rs.66.00
10-03-2015,Everest Powder - Dry Mango 50g,Rs.35.00
10-03-2015,MTR - Cumin Powder 100g,Rs.48.00
10-03-2015,Sakthi Aniseed (Soombu) Powder 100g,Rs.23.50
10-03-2015,Everest Powder - Cumin 50g,Rs.24.00
10-03-2015,Sakthi Mango Avakkai Pickle 300g,Rs.48.00
10-03-2015,Sakthi Cut Mango Pickle 300g,Rs.48.00
10-03-2015,Sakthi Garlic Pickle 300g,Rs.55.00
10-03-2015,Sakthi Ginger Pickle 300g,Rs.54.00
10-03-2015,Sakthi Mixed Vegetables Pickle 300g,Rs.48.00
10-03-2015,Sakthi Onion Pickle 300g,Rs.54.00
10-03-2015,Sakthi Onion Thokku Pickle 300g,Rs.54.00
10-03-2015,Sakthi Tomato Garlic Pickle 300g,Rs.54.00
10-03-2015,Sakthi Tomato Pickle 300g,Rs.54.00
10-03-2015,SVS - Ground Nut Oil 1Ltr,Rs.115.00
10-03-2015,Aachi Garam Masala 50g,Rs.27.25
10-03-2015,Aachi Gobi Manchooriyan Mix 50g,Rs.14.00
10-03-2015,Aachi Idly Chilli Powder 100g,Rs.29.50
10-03-2015,Aachi Kulambu Chilly Powder 200g,Rs.72.00
10-03-2015,Aachi Kulambu Chilly Powder 100g,Rs.36.00
10-03-2015,Aachi Kulambu Chilly Powder 50g,Rs.16.00
10-03-2015,Aachi Lemon Rice Powder 50g,Rs.15.00
10-03-2015,Aachi Madras Sambar Powder 50g,Rs.16.00
10-03-2015,Aachi Rasam Powder 100g,Rs.45.00
10-03-2015,Aachi Sambar Powder 50g,Rs.17.00
10-03-2015,Aachi Sambar Powder 100g,Rs.33.00
10-03-2015,Aachi Tamarind Rice Powder 50 gms,Rs.15.00
