date,product with quantity,price
11-03-2015,Anil Roasted Vermicelli (180g),12.50
11-03-2015,Anil Tamarind Semiya (200g),17.50
11-03-2015,Bambino Roasted Vermicelli (1Kg),73.00
11-03-2015,Savorit Popular Vermicelli (400g),31.00
11-03-2015,Savorit Popular Vermicelli (900g),53.00
11-03-2015,Savorit Toasted Vermicelli (400g),39.00
11-03-2015,Savorit Toasted Vermicelli (900g),73.00
11-03-2015,Savorit Popular Vermicelli (150g),16.00
11-03-2015,Savorit Toasted Vermicelli (150g),20.00
11-03-2015,MTR Roasted Vermicelli (170g),19.00
11-03-2015,MTR Seviyan Vermicelli (400g),31.00
11-03-2015,MTR Seviyan Vermicelli (900g),58.00
11-03-2015,MTR Seviyan Vermicelli (165g),15.00
11-03-2015,Knorr Chinese Hot and Veg Soup (43g),44.00
11-03-2015,Knorr Chinese Manchow Noodle Soup (45g),44.00
11-03-2015,Knorr Chinese Manchurian (55g),39.00
11-03-2015,Knorr Chinese Sweet Corn Veg Soup (47g),44.00
11-03-2015,Knorr Classic Creamy Mushroom Soup (41g),44.00
11-03-2015,Knorr Classic Mixed Vegetable Soup (54g),44.00
11-03-2015,Knorr Classic Thick Tomato Soup (53g),44.00
11-03-2015,Knorr Tomato Noodle Soup (52g),44.00
11-03-2015,Knorr Mixed Vegetable Cup A Soup (11g),10.00
11-03-2015,Maggi Healthy Soups - Rich Tomato (54g),39.00
11-03-2015,Britannia Good Day Choco Chip Cookies (75g),19.00
11-03-2015,Britannia Good Day Choco Nut Cookies (75g),23.75
11-03-2015,Britannia Nutri Choice Oats Cookies (75g),28.50
11-03-2015,Britannia Nutri Choice Ragi Cookies (150g),52.25
11-03-2015,Gaia Multi-Grain Cookies (200g),40.00
11-03-2015,Gaia Oatmeal Cookies (200g),40.00
11-03-2015,Parle Gold Star Butter Cookies (75g),9.50
11-03-2015,Parle Gold Star Cookies (75g),9.50
11-03-2015,Sunfeast Delishus Gourmet Cookies Nut & Biscotti (150g),57.00
